"플레이스보고서(2025.06.01.~2025.06.30.),dldudgns33:naver"
"캠페인유형",캠페인,광고그룹,매체이름,검색어,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,가성비술집,1,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기도맛집,6,0,0,0,9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기도분당맛집,10,0,0,0,8.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,경기도성남맛집,1,0,0,0,8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기도성남맛집,17,0,0,0,4.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기도성남술집,1,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,경기도성남일식,1,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,경기도이자카야,4,1,902,902,7.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기분당맛집,1,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,경기성남맛집,4,0,0,0,7.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,경기성남맛집,1,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,계원예고맛집,11,0,0,0,6.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,광교맛집,1,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미1동맛집,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미1동맛집,3,0,0,0,2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동근처맛집,1,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미동술집,7,0,0,0,1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동술집,36,3,488,"1,463",1.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미동식당,4,1,836,836,1.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동식당,49,0,0,0,3.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동음식점,11,0,0,0,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미동음식점,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동이자카야,9,1,836,836,1.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미동이자카야,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,구미동일식,9,0,0,0,2.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구미동일식,5,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,구성역맛집,2,0,0,0,8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,그린팩토리맛집,1,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처맛집,884,5,825,"4,125",6.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,근처맛집,22,1,924,924,4.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처술집,508,11,730,"8,030",2.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,근처술집,3,0,0,0,2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,근처식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처식당,328,0,0,0,6.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처음식,3,0,0,0,8.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처음식점,21,0,0,0,7.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,근처음식점,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처이자까야,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처이자카야,79,2,633,"1,265",2.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처일식,9,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,근처주점,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내근처맛집,122,0,0,0,6.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,내근처맛집,1,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내근처술집,34,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,내근처식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내근처식당,20,0,0,0,5.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내근처이자카야,5,1,836,836,2.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내근처일식,1,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,내주변맛집,3,0,0,0,8.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내주변맛집,100,0,0,0,6.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내주변술집,37,0,0,0,3.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내주변식당,11,0,0,0,6.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,내주변음식점,2,0,0,0,1.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,대림아크로텔맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,대유식당,4,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,동막골맛집,4,0,0,0,5.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,동막골술집,5,0,0,0,1.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,동막골식당,70,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,동막골식당,12,0,0,0,1.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,동천역맛집,6,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,동천역술집,4,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,맛있는집,1,0,0,0,9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,맛집경기도,1,0,0,0,10
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,맛집미금역,1,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,맛집미금역,1,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,먹자골목맛집,6,0,0,0,9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,먹자골목맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,먹자골목술집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,먹자골목술집,17,0,0,0,2.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,무지개사거리맛집,1,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,무지개사거리맛집,2,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,무지개사거리음식점,2,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금.맛집,31,0,0,0,8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금근처맛집,9,0,0,0,2.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금술집,195,6,526,"3,157",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금술집,"1,453",65,603,"39,171",1.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금술집맛집,4,0,0,0,3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금식당,166,0,0,0,4.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금식당,8,1,792,792,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역.맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역근처맛집,116,4,765,"3,058",4.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역근처맛집,14,2,886,"1,771",3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역근처술집,7,2,737,"1,474",2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역근처식당,0,1,836,836,0
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역근처식당,16,0,0,0,3.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역맛집술집,6,1,330,330,2.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역부근맛집,8,0,0,0,4.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역부근맛집,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역술집,486,25,605,"15,125",1.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역술집,"3,305",139,555,"77,132",1.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역음식점,286,2,534,"1,067",5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역음식점,15,0,0,0,3.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역이자까야,1,1,330,330,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역이자까야,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역이자카야,996,127,471,"59,796",1.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역이자카야,260,37,364,"13,464",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역일식,39,2,732,"1,463",2.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역일식,154,5,548,"2,739",2.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역일식맛집,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역일식맛집,14,1,836,836,3.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역주변술집,10,1,550,550,1.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금역주점,15,1,814,814,1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금역주점,56,2,583,"1,166",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금음식점,4,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금음식점,87,0,0,0,4.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금이자까야,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금이자카야,691,87,479,"41,679",1.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금이자카야,213,19,318,"6,050",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금일식,37,1,836,836,2.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미금일식,5,0,0,0,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금일식맛집,23,1,836,836,2.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미금주점,33,1,319,319,1.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,미켈란쉐르빌맛집,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,미켈란쉐르빌식당,4,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,백암순대국맛집,4,0,0,0,4.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,부잣집식당,11,0,0,0,4.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당.맛집,2,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당2001아울렛맛집,2,0,0,0,1.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당2001아울렛식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당2001아울렛식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당가구거리맛집,11,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당경찰서맛집,6,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당경찰서맛집,2,0,0,0,5.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당구구미동맛집,23,2,583,"1,166",3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당구맛집,18,0,0,0,5.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당구맛집,4,1,836,836,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당구미동맛집,365,0,0,0,4.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당구미동맛집,31,0,0,0,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당근처맛집,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당두부맛집,23,0,0,0,4.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당두부맛집,6,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당맛있는술집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당맛집술집,15,0,0,0,7.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금,2,0,0,0,8.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금술집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당미금술집,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금역근처맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금역술집,15,1,847,847,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당미금역술집,4,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금역이자카야,2,1,330,330,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금역주변맛집,8,1,836,836,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당미금일식맛집,2,0,0,0,2.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당서울대맛집,4,0,0,0,5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대맛집,54,0,0,0,3.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대병원맛집,262,3,796,"2,387",2.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당서울대병원맛집,28,1,814,814,3.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당서울대병원식당,3,0,0,0,4.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대병원식당,51,0,0,0,1.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대병원음식점,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대식당,11,0,0,0,2.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당서울대식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대학병원맛집,10,0,0,0,8.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당서울대학병원식당,3,0,0,0,3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당술집,683,6,843,"5,060",3.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당술집,58,3,821,"2,464",3.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당술집맛집,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당술집맛집,4,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당식당,47,0,0,0,5.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당식당,9,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당오리역근처맛집,3,0,0,0,3.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당오리역술집,6,1,495,495,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당음식점,20,0,0,0,4.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당음식점,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당이마트맛집,3,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당이마트식당,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당이자까야,2,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당이자카야,68,8,782,"6,259",2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당이자카야,427,7,850,"5,951",3.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당이자카야맛집,82,1,935,935,3.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당이자카야맛집,7,1,825,825,2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당일본식당,3,0,0,0,10
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당일식,172,4,908,"3,630",4.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당일식,28,4,875,"3,498",3.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당일식맛집,10,0,0,0,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당일식맛집,96,0,0,0,5.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당일식술집,2,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당중앙고맛집,8,0,0,0,2.6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당프라자맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,분당프라자식당,6,0,0,0,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,분당프라자식당,1,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,불곡산맛집,12,0,0,0,6.8
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,불곡산맛집,5,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,블루리본맛집,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,산막골식당,4,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,산막골식당,1,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,새터마을맛집,4,0,0,0,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,서울대분당병원맛집,9,0,0,0,4.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,서울삼겹살식당,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,서현역이자카야,1,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남구미동맛집,20,0,0,0,4.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남구미동맛집,3,0,0,0,3.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남분당구맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남분당맛집,3,0,0,0,5.7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남술집맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남시맛집,1,0,0,0,1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남시맛집,44,0,0,0,7.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남시분당구맛집,6,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남시분당구식당,11,1,913,913,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남시술집,3,1,869,869,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남시술집,1,0,0,0,7
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남시일식,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남시일식,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남식당,16,0,0,0,7.2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남음식점,9,0,0,0,5.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남일식,22,1,880,880,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남일식,9,0,0,0,2.4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,성남일식맛집,1,0,0,0,6
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,성남일식맛집,15,0,0,0,2.3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,솔밭맛집,4,0,0,0,3.5
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,수내역음식점,2,0,0,0,3
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,수지구청맛집,1,0,0,0,2
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,수지구청맛집,2,0,0,0,4
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - PC,술집,87,6,636,"3,817",1.9
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,술집,"4,096",65,812,"52,767",3.1
"플레이스",[플레이스] 술집,플레이스#1_광고그룹#1,네이버 플레이스 - 모바일,쉐르빌맛집,1,0,0,0,1
